google_index,page_rank,web_traffic,nb_hyperlinks,length_url,status
1,3,1174408,79,29,0
0,4,962441,37,24,0
0,3,4265998,187,23,0
1,6,600,240,53,0
0,1,4426013,28,23,0
0,4,729629,100,34,0
1,6,67484,54,62,0
1,5,7198650,4,68,1
0,7,12,822,55,0
0,6,12761,170,59,0
1,5,0,19,157,1
1,2,0,18,53,1
0,3,2130,433,23,0
1,5,0,35,51,1
0,5,20789,45,41,0
1,0,0,23,50,1
1,5,0,22,57,1
0,5,103920,0,137,0
0,3,3310199,662,26,0
1,0,5707171,51,126,1
1,0,0,34,76,1
0,7,12,756,43,0
0,3,255167,132,25,0
0,3,0,33,23,0
1,4,0,32,57,1
1,5,6517773,22,59,1
0,5,42327,0,51,0
1,0,0,13,42,1
1,0,5707171,51,127,1
1,7,24269,162,72,0
1,1,0,62,88,1
0,4,1644193,140,49,0
0,2,0,109,19,0
0,3,5928917,92,29,0
1,0,0,10,46,1
0,4,73113,86,132,0
1,0,0,0,28,1
0,3,0,5,48,0
1,5,2920,89,81,0
1,0,0,10,76,1
0,5,316,285,42,0
0,7,12,1175,52,0
0,6,689,207,42,0
1,2,4669,31,56,1
0,3,496378,251,28,0
0,2,680422,82,23,0
0,6,337,9,37,0
0,5,2192,89,65,0
0,5,32,9,132,1
0,4,490195,263,31,0
1,0,0,28,42,1
1,5,0,18,109,1
1,0,5707171,51,117,1
0,4,412065,0,18,0
0,2,0,94,38,0
1,0,0,3,339,1
1,0,5697976,51,118,1
0,2,4794892,58,24,0
0,8,136,152,48,0
0,2,985767,267,26,0
1,5,5450,126,82,0
1,5,605314,25,51,0
1,0,0,0,52,1
1,5,49703,98,40,0
1,0,0,6,68,1
0,5,10753,119,48,0
0,2,1082977,34,31,1
1,7,376,0,108,1
1,0,0,17,25,1
1,9,3523,0,21,1
0,4,182661,28,24,0
0,3,2136171,18,26,0
1,0,842411,12,38,1
1,0,5707171,51,68,1
1,0,0,12,73,1
1,2,0,0,34,1
1,0,0,1,32,1
1,0,0,0,40,1
0,10,1,10,66,1
1,0,5828815,4,123,1
0,5,32,9,132,1
0,3,1136817,520,26,0
1,0,5707171,51,125,1
1,0,0,1,75,1
1,1,0,3,66,1
1,0,0,0,30,1
0,4,3862928,99,59,0
1,2,470719,130,24,0
0,5,22448,4,28,0
0,5,558870,84,20,0
1,0,0,237,46,1
1,2,0,12,66,1
0,5,18610,23,100,0
0,5,37416,129,56,0
1,4,421761,27,32,1
0,3,403988,651,36,0
1,0,0,88,103,1
1,0,5707171,51,116,1
0,5,14420,571,60,0
1,3,19754,30,32,1
1,0,0,10,32,1
1,4,0,7,130,1
1,3,0,6,108,1
1,5,0,21,51,1
1,3,18263,1,459,1
1,7,37405,24,21,1
1,5,0,14,30,1
1,2,0,16,56,1
0,10,1,1,186,1
1,0,514430,24,56,1
0,6,216850,170,106,0
1,2,47895,0,55,1
1,2,9101242,19,88,1
1,0,0,0,45,1
0,3,2210290,73,33,0
1,0,0,3,56,1
0,6,573,158,44,0
1,7,703,9,138,0
0,3,56631,33,43,0
1,0,0,31,162,1
1,6,22211,8,38,1
0,5,15045,232,36,0
1,0,0,0,75,1
0,3,476936,186,30,0
0,3,5332182,70,23,0
1,1,0,4,77,1
0,4,17569,121,47,0
1,3,4365,38,33,1
0,4,0,13,53,0
1,3,0,6,112,1
1,4,2358006,145,20,1
0,8,0,106,39,0
0,4,94470,44,26,0
0,5,214090,131,74,0
1,2,0,0,73,1
1,3,1086,41,47,1
1,0,5707171,51,124,1
1,0,0,0,46,1
1,0,5707171,51,127,1
1,3,18105,1,41,1
1,4,348917,0,69,0
0,0,0,0,25,1
0,5,99,151,87,0
1,0,0,0,565,1
0,10,2,42,43,0
1,5,0,16,31,1
0,0,0,11,69,1
0,2,829814,22,67,0
1,0,0,0,39,1
0,2,258301,45,24,0
1,0,0,76,76,1
1,0,9213096,0,24,1
1,1,0,4,60,1
1,0,5816617,4,128,1
1,6,22211,8,37,1
1,0,0,4,44,1
1,5,0,14,33,1
1,5,1811,162,51,0
1,4,565105,206,72,0
1,6,22317,8,53,1
0,7,4315,0,85,0
0,5,96532,102,22,0
0,9,24,1,104,1
1,0,8237707,0,36,1
1,0,0,22,67,1
1,1,0,7,40,1
0,4,2728729,123,27,0
0,4,1093774,236,39,0
1,2,0,5,33,1
0,3,2368814,62,17,0
1,2,0,0,33,1
0,4,488586,37,65,0
1,0,0,0,27,1
1,2,0,13,69,1
1,2,233673,81,44,0
0,5,137923,20,20,0
1,0,0,21,62,1
1,0,0,21,396,1
0,0,0,17,36,1
1,0,0,4,189,1
1,0,0,17,26,1
0,6,3754,118,64,0
1,0,5707171,51,127,1
0,4,76260,31,96,0
1,2,0,1,42,1
1,4,433561,7,49,1
1,1,341948,47,43,1
1,6,5344,162,87,0
0,5,72924,260,56,0
0,2,300677,54,23,0
0,3,1068010,195,26,0
1,3,4365,8,51,1
1,6,886,0,67,1
1,2,3476673,5,75,1
0,4,774417,0,30,0
0,2,1134435,121,24,0
1,5,61657,1,22,1
1,0,0,0,51,1
1,1,943419,12,17,1
0,6,1126,127,48,0
0,6,689,182,54,0
0,2,0,25,23,0
0,7,4156,77,52,0
0,6,181,241,56,0
0,7,12,254,55,0
0,4,850615,32,35,0
1,0,0,0,31,1
0,7,12,686,45,0
0,3,2866973,15,63,0
1,1,0,17,60,1
1,0,0,184,32,1
1,0,0,0,66,1
1,2,149347,31,39,1
1,4,74,118,80,0
1,3,17623,0,48,1
0,8,1496780,73,41,0
1,4,178807,72,33,1
0,5,379,123,64,0
1,0,0,0,105,1
1,2,0,0,39,1
0,7,41369,81,37,0
1,6,6500,191,79,0
0,3,0,126,32,0
1,1,943419,12,23,1
1,0,0,11,68,1
1,0,0,4,76,1
0,7,6785,112,97,0
1,0,0,0,30,1
1,0,5697976,51,127,1
1,5,16063,11,49,1
1,0,0,18,50,1
1,2,0,30,81,1
1,0,0,66,58,1
0,4,408523,49,24,0
1,0,0,0,75,1
0,4,872336,0,41,0
1,6,685,0,65,0
1,5,0,21,69,1
0,8,62,32,107,0
1,0,0,0,30,1
1,1,0,0,77,1
0,7,12,405,56,0
1,8,115,9,37,0
1,5,143145,263,97,0
0,5,6844,200,44,0
0,3,865772,59,31,0
0,5,2794767,82,30,0
1,5,0,0,72,1
0,5,54592,58,74,0
0,5,954040,537,21,0
1,0,5816617,4,128,1
0,5,53310,101,54,0
0,6,6628,96,65,0
0,4,170901,111,31,0
0,2,3518615,30,39,1
1,2,0,25,37,1
0,5,4148,115,79,0
0,5,5952916,67,23,0
0,4,207068,85,48,0
1,0,0,4,59,1
1,0,0,7,51,1
1,0,5816617,4,128,1
0,3,2758579,0,41,0
1,0,0,0,49,1
1,7,256,172,80,0
1,0,0,0,38,1
0,2,1716959,299,26,0
0,1,46135,16,42,1
1,2,0,23,92,1
1,2,0,0,143,1
1,5,0,14,45,1
1,8,0,0,136,1
0,2,3973747,36,69,0
1,1,8441470,28,35,1
0,3,147176,63,81,0
0,7,12,683,45,0
0,2,1196152,31,34,1
1,0,6980407,1,30,1
0,0,0,1,30,1
1,5,71053,35,46,0
1,0,0,7,51,1
0,5,41958,116,64,0
0,2,2108905,37,27,0
0,7,3499,218,65,0
0,2,2854858,96,26,0
1,5,0,14,41,1
1,0,0,139,55,1
0,4,963630,337,25,0
0,4,772418,1,26,0
0,4,625423,78,18,0
0,5,24730,75,27,0
0,6,20989,8,29,1
0,2,0,34,28,0
1,0,3961768,6,100,1
0,5,475483,194,26,0
0,5,99,215,78,0
0,4,343636,157,27,0
0,6,2603,149,47,0
0,4,2239411,37,25,0
0,5,4967,472,66,0
0,4,23930,134,40,0
1,3,0,24,34,1
0,6,3700,146,64,0
0,6,30064,0,81,0
1,0,0,0,64,1
1,0,0,23,33,1
1,0,5707171,51,128,1
0,3,0,52,25,0
1,0,0,4,113,1
1,6,384,58,54,1
1,0,0,0,85,1
1,1,302094,1,155,1
0,5,3682,166,41,0
1,2,6616194,98,145,1
1,4,179705,74,33,1
0,6,688,204,49,0
1,6,320,87,41,0
0,4,3531476,62,66,1
1,2,1196152,31,213,1
1,0,5707171,51,119,1
1,1,0,12,183,1
0,3,0,37,35,1
1,0,0,0,70,1
1,1,0,1,100,1
0,2,0,30,27,0
1,0,0,10,275,1
0,4,0,290,34,0
0,2,551776,0,19,1
1,2,0,0,66,1
1,3,17964,1,260,1
0,2,2273893,145,23,0
1,6,4706,118,55,0
0,3,6602,58,38,1
0,6,342953,407,141,0
0,4,0,19,26,0
0,5,17805,17,46,0
0,5,10905,61,86,0
1,0,5816617,4,124,1
1,0,0,0,72,1
0,3,4389491,45,54,0
1,0,0,7,249,1
1,0,8237707,0,42,1
1,0,0,1,38,1
1,0,0,3,41,1
1,0,0,0,32,1
0,4,829106,36,50,0
0,4,414380,97,29,0
0,2,9366151,10,1386,1
0,6,565,0,58,0
1,0,0,12,39,1
0,7,629,117,92,0
1,2,4691,12,93,1
1,0,0,237,47,1
1,0,5697976,51,76,1
1,3,2336,136,44,0
0,2,0,150,20,0
0,2,82728,173,19,0
1,5,0,14,38,1
1,4,7504096,14,199,1
1,0,0,32,31,1
0,4,0,2,26,0
0,6,684,216,45,0
0,5,650281,205,24,0
0,6,12364,177,68,0
0,5,42991,18,58,0
0,2,350136,113,31,0
1,4,0,19,148,1
1,3,0,26,181,1
0,10,8,144,40,0
1,1,0,0,59,1
1,8,23,31,79,0
1,2,1222496,103,39,1
0,0,2368593,15,30,1
1,0,0,0,29,1
1,2,0,30,81,1
1,2,0,1,68,0
0,2,2090120,85,29,0
0,4,3224587,650,20,0
0,6,482666,31,38,0
1,0,0,0,61,1
1,2,1772670,11,81,1
1,0,0,20,45,1
1,1,0,4,49,1
1,0,5697976,51,127,1
1,0,503691,149,32,1
0,4,5556103,106,24,0
0,5,988,220,40,0
0,8,125,77,58,0
1,2,0,84,210,1
1,0,0,0,47,1
0,6,11722,108,34,0
0,1,0,105,20,0
1,1,0,0,52,1
0,5,2900,96,59,0
1,1,5692030,145,29,1
1,5,0,21,53,1
0,6,2572,86,48,0
1,1,0,12,24,1
0,5,21,0,92,1
0,7,12,961,40,0
1,0,0,0,56,1
1,0,0,2,276,1
1,2,6720001,8,87,1
0,2,1495789,22,28,0
1,5,31104,167,66,0
0,4,624875,33,110,0
1,8,857,99,72,0
0,8,41,232,70,0
1,1,2346363,28,34,1
0,5,10814,150,40,0
1,0,0,9,47,1
0,2,4935754,0,39,1
1,0,0,45,21,1
0,5,27990,36,76,0
0,5,969,186,39,0
1,0,0,259,110,1
0,7,12,137,54,0
0,5,0,365,31,0
1,2,0,185,83,1
1,5,134401,76,24,1
1,0,9558648,1,275,1
1,0,0,16,87,1
1,0,0,13,61,1
1,0,0,26,163,1
1,10,173,227,49,0
0,0,0,21,43,0
0,3,1969325,106,37,0
0,6,1321,111,59,0
0,5,965,195,40,0
1,3,2272,63,43,0
1,0,0,12,138,1
1,0,0,0,53,1
0,2,1283724,87,23,0
1,6,56198,36,29,1
1,10,1,10,70,1
0,5,0,195,34,0
1,1,341948,47,34,1
0,8,41,355,90,0
1,0,0,48,62,1
1,5,0,14,30,1
0,5,812399,14,33,0
1,3,0,6,106,1
0,2,0,0,16,1
0,3,576147,18,42,0
0,4,1467571,35,57,0
0,0,0,1,38,1
1,3,354872,21,75,1
1,3,0,7,45,1
1,0,0,4,110,1
0,5,250391,979,47,0
1,6,348,166,99,0
0,7,13,191,36,0
1,1,481145,103,45,1
1,0,0,9,67,1
1,0,0,0,32,1
1,0,0,47,32,1
0,4,2339837,181,29,0
0,5,6136,41,91,0
0,4,60722,67,34,0
0,3,0,0,34,0
1,1,341948,47,42,1
0,5,70132,278,22,0
1,1,198565,122,37,0
0,2,1779698,26,13,0
1,1,797163,0,79,1
0,3,0,29,55,0
1,0,2602858,53,36,1
1,0,0,3,94,1
0,5,21,6,123,1
0,5,108411,161,26,0
0,7,13,193,48,0
1,2,375731,7,113,1
0,2,94585,260,24,0
0,4,93739,17,22,0
0,3,1171381,95,72,0
0,1,8916361,383,26,0
1,0,0,4,52,1
1,3,0,13,26,1
1,5,0,0,70,1
1,0,0,0,46,1
0,7,12,1451,49,0
1,0,0,38,87,1
1,3,2250,69,63,0
0,6,9583,47,44,0
1,3,8011140,5,75,0
1,0,0,0,60,1
0,2,0,51,21,0
1,0,0,23,72,1
0,2,0,99,22,0
0,4,98797,95,59,0
1,2,0,185,93,1
0,5,81605,378,21,0
0,0,0,1,42,1
1,4,33109,274,96,0
0,3,4270990,11,31,0
1,1,943419,12,18,1
0,7,8505,0,31,0
0,2,0,604,24,0
0,3,4793022,141,32,0
0,8,0,102,38,0
1,2,904078,103,38,1
1,0,4908352,181,64,1
1,3,125976,22,61,0
0,3,3635818,18,28,0
0,6,737,0,41,0
1,0,0,22,43,1
0,3,765762,93,26,0
0,2,328534,486,28,0
1,2,0,1,22,1
1,3,0,14,77,1
1,0,0,533,144,1
1,0,0,0,43,1
1,0,0,7,106,1
1,4,58454,177,54,0
0,5,2931,123,52,0
0,8,0,303,39,0
0,5,333891,196,23,0
0,3,0,44,29,0
1,6,2695,66,61,0
1,8,114,134,38,0
1,0,0,26,41,1
0,5,7863,5,51,0
0,4,303877,71,29,0
1,0,0,88,106,1
1,7,12,352,57,0
1,4,0,11,116,1
1,5,0,14,32,1
0,4,0,38,23,0
0,3,2901383,70,41,0
1,0,0,3,71,1
1,2,4436986,16,79,1
0,5,408732,140,29,0
0,5,72686,0,119,0
1,3,18263,1,458,1
1,0,0,0,46,1
1,2,4830221,132,104,1
1,2,9330247,11,58,1
1,0,0,66,83,1
1,2,0,30,77,1
0,5,42544,36,69,0
0,1,0,13,16,0
0,3,5796653,119,78,0
1,0,0,4,52,1
0,3,184890,153,27,0
0,3,0,15,28,0
1,7,126,483,50,0
0,4,7193681,174,73,0
0,7,8474,269,35,0
1,1,0,0,37,1
0,3,374021,131,97,0
1,0,0,0,25,1
1,3,2320,69,43,0
1,1,0,19,49,1
0,3,2945433,101,27,0
1,2,0,30,77,1
1,0,0,3,75,1
1,2,2774303,53,32,1
0,7,210,72,49,0
0,5,5619,32,45,0
1,0,0,4,148,1
1,0,0,192,64,1
0,0,0,13,28,0
1,0,5707171,51,68,1
1,0,0,22,76,1
1,0,5707171,51,124,1
1,5,0,14,33,1
1,4,145656,32,52,0
1,5,0,11,54,1
0,6,3729,151,59,0
1,0,0,1,89,1
1,0,0,3,74,1
1,0,0,0,27,1
1,2,0,0,56,1
0,0,0,3,36,0
0,6,682,262,39,0
0,8,0,27,40,0
1,2,0,1,30,1
1,2,2979260,84,32,1
1,3,379676,37,27,0
0,4,0,15,25,0
1,0,5707171,51,127,1
1,0,5816617,4,81,1
1,0,0,211,73,1
1,8,23,23,57,0
1,3,11753,6,113,1
0,7,12,353,49,0
1,1,0,4,27,1
0,4,0,91,68,0
0,5,2347807,263,31,0
1,5,0,22,57,1
1,0,5697976,51,129,1
1,0,0,6,201,1
1,8,385,0,110,0
0,6,5635,55,61,0
1,0,5008870,88,35,1
1,0,5697976,51,126,1
1,0,5707171,51,127,1
1,2,0,32,56,0
0,6,0,268,30,0
0,9,15,293,88,0
1,3,0,12,44,0
0,5,749882,51,37,0
0,0,0,13,52,1
0,5,758839,80,67,0
1,0,0,45,19,1
1,0,0,239,47,1
1,2,0,1,61,1
0,3,1975489,72,32,0
0,3,976514,52,22,0
1,0,5707171,51,126,1
1,0,0,1,59,1
0,1,0,85,22,0
0,4,3977938,36,52,0
1,2,889963,211,98,1
1,2,1196152,31,73,1
0,6,1193,220,101,0
1,5,0,21,57,1
0,0,0,41,21,1
1,6,5638,158,78,0
0,7,0,189,60,0
1,0,0,0,48,1
1,0,0,4,64,1
0,5,36841,20,54,0
0,6,6081,177,84,0
1,7,611,75,51,0
1,5,0,0,80,1
1,0,0,1,91,1
0,7,163,5,34,0
1,3,2034769,74,82,1
0,3,42346,157,20,0
0,2,0,35,33,0
1,0,0,587,62,1
0,4,1581987,147,32,0
0,3,9611882,81,19,0
1,2,0,5,36,1
0,4,969359,32,18,0
1,0,5697976,51,129,1
1,5,0,14,42,1
0,5,32,9,132,1
1,0,0,1,111,1
0,3,0,9,41,0
1,0,0,11,29,1
1,2,1712890,0,29,1
1,2,0,0,39,1
0,3,1442242,122,39,0
1,0,0,31,134,1
1,0,0,60,44,1
0,7,154,253,32,0
0,4,495604,93,23,0
1,8,62,132,41,0
0,6,241824,69,26,0
0,3,1296086,32,32,0
1,0,0,4,48,1
0,7,82,30,47,1
0,3,105724,58,24,0
0,5,2108258,285,57,0
1,0,5697976,51,76,1
1,0,0,0,75,1
1,5,0,21,52,1
0,3,7732775,875,27,0
1,5,0,21,61,1
1,1,0,56,44,1
1,0,0,27,40,1
1,5,0,21,35,1
0,4,2923557,39,28,0
0,5,104044,20,59,0
0,2,2173636,82,30,0
1,5,899,116,42,1
1,0,0,124,100,1
0,0,2278163,14,74,1
0,3,380180,331,21,0
1,0,0,0,61,1
1,0,0,33,56,1
1,2,0,5,227,1
0,5,9952,140,51,0
0,4,51679,8,60,0
1,0,0,0,36,1
0,5,26730,92,51,0
0,4,129605,89,83,0
1,0,5816617,4,127,1
1,0,0,47,29,0
0,3,0,8,26,0
1,0,0,155,44,1
1,2,0,22,61,1
0,5,0,0,25,0
1,0,0,0,43,1
1,2,0,3,45,0
1,3,0,12,43,1
0,4,0,26,133,1
0,6,184,223,43,0
0,4,18688,148,83,0
0,7,283,60,58,0
1,2,0,0,27,1
1,2,0,0,53,1
1,1,0,0,71,1
1,0,0,23,50,1
1,5,819386,63,40,0
1,6,3248,70,52,0
0,2,0,0,81,1
1,0,0,38,87,1
0,6,12761,188,60,0
1,6,20989,8,43,1
0,5,0,23,31,1
0,2,3102591,0,27,0
1,0,0,6,49,1
0,6,683,209,57,0
1,6,891,25,82,1
1,0,5707171,51,127,1
0,7,2216,160,23,0
0,6,2603,65,50,0
0,2,604851,471,31,0
1,5,0,21,71,1
1,1,0,0,26,1
1,2,0,80,25,1
0,6,1838,58,70,0
0,10,0,13,61,0
1,0,0,0,46,1
1,3,333733,0,89,1
0,3,4772904,188,30,0
1,0,7474926,103,41,1
0,4,0,97,32,0
1,2,2161928,0,50,1
1,0,0,0,52,1
1,0,0,18,35,1
1,2,0,30,77,1
1,1,0,1,64,1
0,4,1544050,278,24,0
1,0,0,97,256,1
1,0,0,25,234,1
0,5,380,176,67,0
0,4,496279,20,29,1
1,5,134401,76,24,1
1,2,0,4,27,1
1,2,800765,1,28,1
0,4,102767,16,64,0
1,0,0,0,49,1
1,2,0,30,77,1
1,0,5816617,4,117,1
0,8,137,197,65,0
0,4,340918,7,25,0
1,0,0,1,101,1
0,5,45546,87,45,0
0,5,492590,379,20,0
1,2,0,51,35,0
0,6,3822,199,25,0
0,5,1593,140,54,0
0,4,25469,152,46,0
0,6,18753,253,51,0
1,0,0,4,41,1
0,4,405005,133,26,0
1,2,233673,53,49,0
0,3,635867,35,48,1
1,6,11781,57,23,1
1,0,2779826,103,29,1
1,1,0,23,33,1
1,5,0,22,49,1
0,5,1798,39,35,0
1,5,645,257,38,0
0,1,6084457,206,35,0
0,6,20989,8,44,1
0,5,2880,96,40,0
0,1,0,7,39,1
1,0,0,19,133,1
0,5,19067,128,96,0
1,2,0,30,77,1
1,4,3779,0,43,1
0,5,205950,159,77,0
0,5,6902,220,82,0
1,2,0,22,114,1
1,2,3893420,0,84,0
1,0,0,20,46,1
0,4,0,146,18,0
0,5,0,112,38,0
0,5,52443,32,92,0
1,2,6765657,1,360,1
1,2,4669,203,47,1
1,2,0,35,29,0
0,3,1272421,33,81,0
0,5,85514,27,22,0
1,4,3704884,0,41,1
1,0,0,65,39,1
0,3,0,631,29,0
1,5,53341,0,83,0
0,2,3516394,745,29,0
0,4,77072,84,35,0
1,6,20989,8,42,1
0,5,3086914,204,34,0
0,2,1232956,58,20,1
1,2,5546683,11,75,1
1,0,1605716,103,42,1
0,3,566864,175,27,0
1,3,4365,8,33,1
1,2,887451,32,82,1
0,7,228,168,60,0
1,5,2278575,18,55,1
1,5,63052,60,55,0
0,0,0,15,25,1
0,4,0,26,52,0
1,5,0,14,29,1
1,5,0,14,41,1
1,5,0,21,46,1
0,7,12,180,51,0
1,0,6693123,3,44,1
0,2,5338415,417,23,1
1,0,9707033,21,28,1
1,2,0,22,32,1
0,4,154374,35,26,0
1,1,0,10,236,1
0,6,939,114,56,0
0,2,0,12,17,0
0,2,0,11,41,1
1,0,0,0,35,1
0,1,0,119,21,0
0,6,8280,419,61,0
1,1,9927134,0,37,1
1,0,5707171,51,121,1
1,0,0,31,34,1
0,3,2126106,13,37,1
0,4,0,67,17,0
1,0,0,4,33,1
0,5,141081,65,57,0
1,3,2169284,0,32,1
1,0,0,10,238,1
1,1,0,37,50,1
1,3,0,6,128,1
0,4,361309,324,71,0
1,0,9498326,29,38,1
0,4,2417293,173,23,0
0,2,0,13,36,1
0,6,6679,279,55,0
1,0,0,3,45,0
0,5,74155,43,25,0
1,0,0,23,27,1
1,5,51164,76,49,0
0,3,611434,44,36,0
1,0,0,0,126,1
0,2,5582632,308,24,0
1,0,0,0,87,1
1,0,10687767,8,145,1
1,1,341948,47,38,1
0,6,2195,26,42,0
0,2,2046137,22,23,1
1,7,5086,39,47,0
1,4,1364953,23,89,0
1,4,0,70,64,0
1,0,0,45,89,1
1,1,0,17,60,1
0,3,2358,560,42,0
0,7,124,187,52,0
1,1,0,22,132,1
1,7,2118,55,122,0
1,0,0,3,74,1
1,0,0,0,28,1
1,1,0,0,81,1
0,1,77586,47,29,1
1,2,0,154,110,1
1,2,0,6,71,1
0,4,0,51,34,0
0,5,2190,69,48,0
0,5,18143,6,45,0
1,6,3568,409,58,0
1,4,2363,22,118,1
1,0,0,4,45,1
1,2,1167594,24,20,1
1,0,0,14,36,1
1,2,0,228,28,1
0,2,676515,13,13,0
0,7,325,484,46,0
0,7,1811,187,64,0
1,0,5707171,51,126,1
0,3,38677,108,28,0
0,8,129,84,49,0
0,1,0,2,31,0
1,0,0,0,40,1
0,0,0,145,24,0
0,5,289,536,73,0
0,3,10655328,261,26,0
0,3,0,66,22,0
1,0,0,33,65,1
1,5,0,14,35,1
1,0,0,0,28,1
0,4,2457329,17,27,0
0,3,185235,39,82,0
1,0,0,0,51,1
1,3,347165,21,75,1
0,3,106468,1641,23,0
0,4,53341,89,56,0
0,5,9602,0,96,1
0,4,76986,18,33,0
0,2,0,178,25,0
1,3,0,54,86,0
0,5,1518,280,112,0
1,5,0,14,29,1
0,0,0,16,33,1
1,0,0,0,78,1
1,1,0,111,54,0
1,6,5635,154,63,0
1,0,5707171,51,126,1
1,0,0,0,80,1
0,2,336709,374,28,0
0,5,3123496,190,44,0
1,3,3101052,36,116,0
1,4,0,0,65,0
0,3,73365,39,31,0
1,0,5816617,4,126,1
1,5,0,14,39,1
1,2,1244719,17,66,1
0,2,1291451,116,31,0
0,4,4223292,55,38,0
1,3,7469069,169,47,0
0,4,105102,169,41,0
1,0,0,6,77,1
1,0,0,4,44,1
0,4,0,22,36,0
0,1,2642183,127,17,0
1,0,0,64,88,1
0,4,1186755,40,28,0
0,5,8743,59,62,0
0,5,43535,128,72,0
1,10,1,25,113,1
0,5,66583,0,45,0
0,6,684,102,39,0
0,4,108150,514,23,0
1,2,397194,10,40,1
0,6,603,268,53,0
1,2,0,0,43,1
1,6,22211,8,36,1
0,8,4731,825,38,0
1,0,0,7,37,1
1,0,5816617,4,128,1
1,6,2707,66,95,0
1,0,0,28,89,1
0,7,12,361,83,0
0,4,3004473,4,38,0
0,1,0,17,36,0
1,0,5707171,51,123,1
1,0,0,0,41,1
1,6,41054,82,31,1
1,5,908,116,37,1
1,0,0,23,26,1
0,7,58821,82,21,0
0,0,0,99,19,0
0,7,3175,109,35,0
0,3,0,11,45,1
1,3,22884,1,41,1
0,4,648389,116,29,0
0,7,12,1008,51,0
1,2,4641,112,32,1
0,5,20789,51,37,0
0,7,1074,188,40,0
1,4,166976,1,105,1
0,5,138739,0,49,0
1,4,3100263,0,45,1
1,6,22211,8,46,1
1,0,0,50,33,1
0,2,4458295,226,59,0
0,5,43710,64,74,0
1,1,0,32,48,1
0,5,235408,414,56,0
1,2,1196152,31,62,1
1,2,1211946,31,94,1
1,0,0,16,237,1
0,8,70,580,33,0
0,2,0,241,37,0
1,0,1961063,51,127,1
1,6,22211,8,39,1
0,6,20989,8,29,1
1,2,0,30,89,1
1,0,0,23,51,1
0,6,5483,48,37,0
1,0,0,57,87,1
1,0,0,0,35,1
1,2,4639,241,39,1
0,6,71893,3822,77,0
0,6,7674,0,89,0
1,3,65241,7,26,1
0,5,9140,96,24,0
0,5,2205,69,55,0
1,0,0,0,37,1
1,3,10313348,0,54,1
1,0,0,3,38,1
1,1,0,11,92,1
1,5,3149099,206,79,0
0,2,581135,101,19,0
1,4,110671,7,54,0
0,4,1118419,55,19,0
0,2,105290,56,34,1
1,5,0,21,60,1
1,0,0,0,43,1
1,2,0,43,46,1
0,3,324993,145,25,0
1,10,63,25,33,0
0,5,285559,152,33,0
0,5,12789,139,52,0
1,10,1,10,77,1
0,4,89351,592,24,0
1,2,0,30,77,1
1,0,0,32,90,1
1,5,0,21,59,1
0,3,1271666,70,23,0
1,2,0,0,67,0
0,3,784630,38,52,0
1,1,80841,25,33,1
0,2,1791361,995,31,0
0,3,0,57,34,0
0,4,7047,8,37,1
1,1,0,100,31,1
0,7,567,74,23,0
0,4,944274,131,26,0
0,6,682,207,47,0
1,2,0,30,81,1
0,3,4365,8,33,1
0,8,0,233,36,0
0,5,171108,0,65,0
1,2,1079600,39,315,1
0,4,80446,140,41,0
1,1,0,0,52,1
0,3,2663228,102,25,0
1,0,126941,0,126,1
0,4,1601,148,33,0
1,0,0,4,44,1
0,3,157749,90,22,0
0,5,7256020,260,36,0
1,4,17173,152,49,0
0,5,5738074,123,30,0
1,5,0,0,64,1
0,5,67041,30,110,1
0,3,2913616,184,27,0
1,3,17964,1,82,1
1,0,8899502,11,217,1
0,3,296232,35,27,0
0,5,1175360,67,26,0
0,4,2424363,97,34,0
1,3,0,6,107,1
1,0,0,4,86,1
0,2,223021,253,24,0
1,2,490968,103,31,1
1,5,899,116,40,1
0,3,262457,118,26,0
0,6,2717,66,53,0
1,6,35701,1,19,1
0,2,2046137,22,23,1
1,1,341948,47,43,1
1,0,5816617,4,128,1
0,4,799767,54,25,0
1,0,5707171,51,68,1
0,5,788213,51,47,0
1,0,5707171,51,125,1
0,4,57926,105,39,0
1,2,2773762,94,61,1
0,6,48450,0,43,0
1,0,0,59,43,1
1,1,0,0,47,0
0,4,131599,14,22,0
1,0,0,2,147,1
0,4,297787,573,17,0
0,5,32,9,132,1
1,5,0,21,55,1
1,0,0,0,84,0
0,3,71132,63,58,0
1,5,0,21,62,1
1,4,3612,21,32,1
0,2,0,24,40,0
1,0,0,0,35,1
1,0,0,75,54,1
1,0,0,32,71,1
0,5,6310833,99,30,0
1,0,0,588,45,1
1,0,0,270,96,1
0,5,3725373,102,34,0
1,0,0,6,67,1
1,0,0,211,69,1
0,4,8541,64,54,0
0,8,135,195,73,0
0,7,12,1323,44,0
0,6,710503,2,71,1
1,2,1561104,6,32,1
1,4,0,26,122,1
1,0,5707171,51,76,1
1,4,0,7,138,1
0,5,32574,94,61,0
1,5,4997,841,100,0
1,5,0,14,32,1
1,7,37159,0,19,1
1,5,37441,0,72,0
1,4,48772,268,52,0
0,4,1326081,41,27,0
1,5,0,14,37,1
0,0,0,53,37,1
1,0,0,6,54,1
0,4,468378,1,33,0
1,4,32707,709,49,0
1,5,0,34,50,1
1,0,0,13,29,1
0,4,332267,261,30,0
1,0,5816617,4,139,1
0,6,943,89,61,0
1,10,1,10,82,1
1,0,0,23,39,1
